run_date,algorithm,obj,time_s,instance_file,instance_basename,n_vertices,n_customers,n_det_customers,n_tb_customers,sum_all_profits,avg_profit,avg_det_profit,avg_tb_profit,avg_tb_lambda,avg_arc_cost,time_bound,instance_type,tsiligirides_op_num,tsiligirides_op_tb,tsiligirides_hop_alpha,tsiligirides_hop_beta,tour,tour_profit,tour_prob,tour_duration,pct_time_bound_used,n_custs_visited,n_tb_custs_visited,pct_profit_collected,pct_custs_visited,pct_custs_visited_which_are_tb,avg_visited_det_profit,avg_visited_tb_profit,avg_visited_tb_lambda,avg_travel_time_after_det_cust,avg_travel_time_after_tb_cust,algorithm_completed,n_still_active_labels
2022-02-12-18-19-51,labelling_StrongLabel,200.0,3600.712557792664,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-95-0.3-4.json,hop_tsiligirides-3-95-0.3-4,32,31,22,9,1610.0,51.935483870967744,24.09090909090909,120.0,0.0726241883774737,9.386695470404131,95.0,tsiligirides_hop,3,95,0.3,4,"0,6,4,3,2,5,1,7,9,8,0",200.0,1.0,40.066603432771934,42.175372034496775,9,0,12.422360248447204,29.032258064516128,0.0,22.22222222222222,0.0,0.0,24.585475079795643,0.0,False,34199
2022-02-12-12-15-45,labelling_StrongLabel,55.0,3600.4779329299927,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.3-3.json,hop_tsiligirides-1-70-0.3-3,31,30,21,9,465.0,15.5,9.285714285714286,30.0,0.0787766412786125,8.435870126384714,70.0,tsiligirides_hop,1,70,0.3,3,"0,8,9,1,6,3,4,5,0",55.0,1.0,27.83814166761031,39.76877381087187,7,0,11.827956989247312,23.33333333333333,0.0,7.857142857142857,0.0,0.0,13.03836842026003,0.0,False,26829
2022-02-12-12-20-19,labelling_StrongLabel,125.0,271.21768164634705,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-15-0.2-2.json,hop_tsiligirides-2-15-0.2-2,20,19,16,3,540.0,28.42105263157895,22.5,60.0,0.0703625851009743,6.18210573440129,15.0,tsiligirides_hop,2,15,0.2,2,"0,6,5,4,2,1,9,10,11,0",125.0,1.0,14.990446027087089,99.93630684724728,8,0,23.14814814814815,42.10526315789474,0.0,15.625,0.0,0.0,7.641604258281309,0.0,True,0
2022-02-12-15-16-45,labelling_StrongLabel,164.09701332475092,3600.205218076706,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-20-0.4-3.json,hop_tsiligirides-3-20-0.4-3,32,31,19,12,1340.0,43.2258064516129,27.894736842105264,67.5,0.0754176431181083,9.386695470404131,20.0,tsiligirides_hop,3,20,0.4,3,"0,21,13,19,27,23,0",170.0,0.9652765489691232,19.755326709244365,98.77663354622182,5,1,12.686567164179104,16.129032258064516,20.0,35.0,30.0,0.0624740145279426,11.238542938166498,0.565685424949236,False,3311
2022-02-12-12-22-53,labelling_StrongLabel,160.3638069714505,425.9114871025085,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-15-0.4-4.json,hop_tsiligirides-2-15-0.4-4,20,19,12,7,990.0,52.10526315789474,22.5,102.85714285714286,0.0707564814772879,6.18210573440129,15.0,tsiligirides_hop,2,15,0.4,4,"0,6,11,10,7,9,13,12,0",215.0,0.7458781719602349,14.711696153727225,98.07797435818148,7,2,21.71717171717172,36.8421052631579,28.571428571428573,15.0,70.0,0.0773859554978202,10.073457351262798,1.909612890038984,True,0
2022-02-12-11-29-45,labelling_StrongLabel,40.81669822531306,3600.1672875881195,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-50-0.4-3.json,hop_tsiligirides-1-50-0.4-3,31,30,18,12,525.0,17.5,9.166666666666666,30.0,0.0762524504061911,8.435870126384714,50.0,tsiligirides_hop,1,50,0.4,3,"0,5,4,6,1,7,8,9,0",70.0,0.5830956889330438,25.9474175527652,51.8948351055304,7,1,13.333333333333334,23.33333333333333,14.285714285714286,6.666666666666667,30.0,0.0705842360011722,15.244951858172284,7.641989269817122,False,20751
2022-02-12-10-31-01,labelling_StrongLabel,62.867356045223126,963.2690255641936,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-20-0.4-3.json,hop_tsiligirides-1-20-0.4-3,31,30,18,12,515.0,17.166666666666668,9.444444444444445,28.75,0.0762784175373282,8.435870126384714,20.0,tsiligirides_hop,1,20,0.4,3,"0,18,11,20,25,30,26,0",90.0,0.698526178280257,18.473993223026294,92.36996611513148,6,1,17.475728155339805,20.0,16.666666666666668,9.0,45.0,0.0515440016134529,9.395401011453972,6.960705647674173,True,0
2022-02-12-12-20-24,labelling_StrongLabel,125.0,277.3157823085785,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-15-0.1-4.json,hop_tsiligirides-2-15-0.1-4,20,19,18,1,540.0,28.42105263157895,23.33333333333333,120.0,0.0710149877723592,6.18210573440129,15.0,tsiligirides_hop,2,15,0.1,4,"0,6,5,4,2,1,9,10,11,0",125.0,1.0,14.990446027087089,99.93630684724728,8,0,23.14814814814815,42.10526315789474,0.0,15.625,0.0,0.0,7.641604258281309,0.0,True,0
2022-02-12-15-19-19,labelling_StrongLabel,212.1754847814457,3600.21120095253,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-25-0.4-4.json,hop_tsiligirides-3-25-0.4-4,32,31,19,12,1610.0,51.935483870967744,27.894736842105264,90.0,0.0761780931106959,9.386695470404131,25.0,tsiligirides_hop,3,25,0.4,4,"0,21,4,16,19,13,22,0",290.0,0.7316396026946403,24.08471885440667,96.33887541762668,6,1,18.012422360248447,19.35483870967742,16.666666666666668,34.0,120.0,0.0727727308649984,12.372429243857628,4.293740644255492,False,14427
2022-02-13-09-51-55,labelling_StrongLabel,147.44073265082832,3600.2712280750275,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-70-0.3-4.json,hop_tsiligirides-3-70-0.3-4,32,31,22,9,1460.0,47.096774193548384,26.363636363636363,97.77777777777776,0.0732617871341299,9.386695470404131,70.0,tsiligirides_hop,3,70,0.3,4,"0,4,2,5,8,9,3,0",200.0,0.7372036632541416,47.85115065909318,68.3587866558474,6,1,13.6986301369863,19.35483870967742,16.666666666666668,24.0,80.0,0.069437041670653,30.976192704848085,4.390899680020032,False,34430
2022-02-13-10-52-22,labelling_StrongLabel,59.64270608117333,3600.251865386963,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-35-0.3-5.json,hop_tsiligirides-1-35-0.3-5,31,30,21,9,565.0,18.83333333333333,10.238095238095235,38.888888888888886,0.08036294047726,8.435870126384714,35.0,tsiligirides_hop,1,35,0.3,5,"0,9,7,6,2,3,4,0",90.0,0.6626967342352592,28.34317613640065,80.980503246859,6,1,15.929203539823009,20.0,16.666666666666668,8.0,50.0,0.0689862066177494,14.863388786951043,5.964059020499379,False,23402
2022-02-12-14-18-41,labelling_StrongLabel,167.65333254262592,117.10312867164612,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-15-0.4-5.json,hop_tsiligirides-3-15-0.4-5,32,31,19,12,2080.0,67.09677419354838,25.26315789473684,133.33333333333334,0.0796946009441099,9.386695470404131,15.0,tsiligirides_hop,3,15,0.4,5,"0,23,21,6,27,3,13,26,0",190.0,0.8823859607506627,14.665557863093156,97.77038575395436,7,1,9.134615384615383,22.580645161290324,14.285714285714286,23.33333333333333,50.0,0.0640828279055439,8.685425891239783,1.9525624189766628,True,0
2022-02-12-12-15-30,labelling_StrongLabel,65.0,3600.274118900299,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-65-0.3-3.json,hop_tsiligirides-1-65-0.3-3,31,30,21,9,445.0,14.833333333333334,9.761904761904765,26.666666666666668,0.0794997431041478,8.435870126384714,65.0,tsiligirides_hop,1,65,0.3,3,"0,5,6,4,3,2,1,8,10,0",65.0,1.0,31.949312712206293,49.15278878800968,8,0,14.606741573033707,26.666666666666668,0.0,8.125,0.0,0.0,18.617911981192247,0.0,False,33426
2022-02-12-12-22-47,labelling_StrongLabel,125.12570267777842,420.2442617416382,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-15-0.3-3.json,hop_tsiligirides-2-15-0.3-3,20,19,14,5,650.0,34.21052631578947,25.0,60.0,0.0802945456500164,6.18210573440129,15.0,tsiligirides_hop,2,15,0.3,3,"0,6,5,4,11,10,9,13,12,0",140.0,0.8937550191269887,14.166862292910372,94.4457486194025,8,1,21.53846153846154,42.10526315789474,12.5,15.714285714285714,30.0,0.0908082235272517,8.083481177530661,1.2369316876852985,True,0
2022-02-13-11-12-06,labelling_StrongLabel,80.0,3600.141571521759,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-55-0.1-4.json,hop_tsiligirides-1-55-0.1-4,31,30,27,3,375.0,12.5,9.444444444444445,40.0,0.0766537737908586,8.435870126384714,55.0,tsiligirides_hop,1,55,0.1,4,"0,1,2,3,4,5,6,7,8,9,10,0",80.0,1.0,37.4351653913198,68.0639370751269,10,0,21.33333333333333,33.333333333333336,0.0,8.0,0.0,0.0,17.715012749842018,0.0,False,21479
2022-02-12-15-16-15,labelling_StrongLabel,100.10487468674972,3600.354945421219,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.4-3.json,hop_tsiligirides-3-105-0.4-3,32,31,19,12,1400.0,45.16129032258065,26.31578947368421,75.0,0.0767143310395642,9.386695470404131,105.0,tsiligirides_hop,3,105,0.4,3,"0,6,4,3,1,7,8,0",190.0,0.526867761509209,36.43506881180499,34.700065535052374,6,1,13.571428571428571,19.35483870967742,16.666666666666668,20.0,90.0,0.0795740327642111,26.376729125698905,8.052949770115296,False,24150
2022-02-12-18-19-12,labelling_StrongLabel,178.12548489464484,3600.6337852478027,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.1-4.json,hop_tsiligirides-3-90-0.1-4,32,31,28,3,1100.0,35.483870967741936,25.0,133.33333333333334,0.0658774783729517,9.386695470404131,90.0,tsiligirides_hop,3,90,0.1,4,"0,4,3,2,5,1,7,9,8,0",270.0,0.6597240181283143,38.82469695996623,43.13855217774026,8,1,24.545454545454547,25.806451612903224,12.5,21.428571428571427,120.0,0.0516498547286555,25.31225853277081,8.052949770115296,False,29398
2022-02-12-11-29-29,labelling_StrongLabel,40.0,3600.993664503097,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-50-0.4-2.json,hop_tsiligirides-1-50-0.4-2,31,30,18,12,400.0,13.333333333333334,9.444444444444445,19.166666666666668,0.0777144160668172,8.435870126384714,50.0,tsiligirides_hop,1,50,0.4,2,"0,4,2,1,7,8,0",40.0,1.0,21.87105307075656,43.74210614151312,5,0,10.0,16.666666666666668,0.0,8.0,0.0,0.0,10.101270122307112,0.0,False,25530
2022-02-12-18-18-51,labelling_StrongLabel,132.56440790861504,3600.3104577064514,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.4-5.json,hop_tsiligirides-3-90-0.4-5,32,31,19,12,1880.0,60.64516129032258,27.894736842105264,112.5,0.0788707118336641,9.386695470404131,90.0,tsiligirides_hop,3,90,0.4,5,"0,2,6,8,9,0",220.0,0.6025654904937047,36.35302102709612,40.39224558566236,4,1,11.702127659574469,12.903225806451612,25.0,23.33333333333333,150.0,0.0542682868123229,21.974773204720147,9.334345183246654,False,31668
2022-02-12-10-14-58,labelling_StrongLabel,47.85408512792212,0.0090515613555908,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-10-0.2-4.json,hop_tsiligirides-1-10-0.2-4,31,30,24,6,435.0,14.5,9.791666666666666,33.333333333333336,0.072759957050331,8.435870126384714,10.0,tsiligirides_hop,1,10,0.2,4,"0,26,27,0",80.0,0.5981760640990265,9.65271875819709,96.52718758197088,2,2,18.39080459770115,6.666666666666667,100.0,0.0,40.0,0.0697566856687235,0.0,3.8412919571772095,True,0
2022-02-12-10-15-00,labelling_StrongLabel,45.0,1.8073477745056152,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-15-0.2-3.json,hop_tsiligirides-1-15-0.2-3,31,30,24,6,385.0,12.833333333333334,9.791666666666666,25.0,0.0718429981375339,8.435870126384714,15.0,tsiligirides_hop,1,15,0.2,3,"0,27,30,25,26,0",45.0,1.0,14.665801686227391,97.77201124151594,4,0,11.688311688311687,13.333333333333334,0.0,11.25,0.0,0.0,7.521846922795408,0.0,True,0
2022-02-12-16-16-19,labelling_StrongLabel,180.0,3600.052988052368,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-40-0.3-3.json,hop_tsiligirides-3-40-0.3-3,32,31,22,9,1260.0,40.64516129032258,25.90909090909091,76.66666666666667,0.0718565381149435,9.386695470404131,40.0,tsiligirides_hop,3,40,0.3,3,"0,8,9,10,11,7,1,3,0",180.0,1.0,37.38995822859389,93.47489557148472,7,0,14.285714285714286,22.580645161290324,0.0,25.714285714285715,0.0,0.0,16.974385678224042,0.0,False,25324
2022-02-12-15-26-00,labelling_StrongLabel,180.0,3600.393481492996,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-35-0.2-2.json,hop_tsiligirides-3-35-0.2-2,32,31,25,6,950.0,30.64516129032258,26.0,50.0,0.0885856582809595,9.386695470404131,35.0,tsiligirides_hop,3,35,0.2,2,"0,11,7,1,5,12,3,4,6,0",180.0,1.0,34.89885447212021,99.71101277748632,8,0,18.94736842105263,25.806451612903224,0.0,22.5,0.0,0.0,14.467500386390284,0.0,False,25572
2022-02-12-16-24-32,labelling_StrongLabel,219.4775509549541,3600.373228788376,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.1-5.json,hop_tsiligirides-3-65-0.1-5,32,31,28,3,960.0,30.967741935483872,27.142857142857142,66.66666666666667,0.0644888531731057,9.386695470404131,65.0,tsiligirides_hop,3,65,0.1,5,"0,8,9,7,1,5,2,3,6,4,0",280.0,0.7838483962676932,41.40952507349434,63.70696165152976,9,1,29.166666666666668,29.032258064516128,11.11111111111111,22.5,100.0,0.0577731387154051,18.109235001908853,4.215447781671596,False,23821
2022-02-12-16-18-54,labelling_StrongLabel,130.0,3600.190147638321,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-55-0.3-2.json,hop_tsiligirides-3-55-0.3-2,32,31,22,9,1070.0,34.516129032258064,24.09090909090909,60.0,0.0732352203030589,9.386695470404131,55.0,tsiligirides_hop,3,55,0.3,2,"0,6,4,2,5,7,9,0",130.0,1.0,38.06250247063381,69.20454994660692,6,0,12.149532710280374,19.35483870967742,0.0,21.666666666666668,0.0,0.0,24.358610400786446,0.0,False,23763
2022-02-12-16-26-04,labelling_StrongLabel,147.7302687818193,3600.2220380306244,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.2-5.json,hop_tsiligirides-3-65-0.2-5,32,31,25,6,1320.0,42.58064516129032,26.8,108.33333333333331,0.0729696071637244,9.386695470404131,65.0,tsiligirides_hop,3,65,0.2,5,"0,6,4,3,7,8,0",230.0,0.6423055164426925,35.8162952730339,55.10199272774447,5,1,17.424242424242426,16.129032258064516,20.0,20.0,150.0,0.0549725527683781,27.052740832476537,8.052949770115296,False,34400
2022-02-12-13-15-47,labelling_StrongLabel,155.0,3600.039440870285,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.1-2.json,hop_tsiligirides-2-20-0.1-2,20,19,18,1,470.0,24.73684210526316,23.88888888888889,40.0,0.0971167991212988,6.18210573440129,20.0,tsiligirides_hop,2,20,0.1,2,"0,11,10,9,1,2,3,4,5,6,0",155.0,1.0,19.239265212570466,96.19632606285232,9,0,32.97872340425532,47.36842105263158,0.0,17.22222222222222,0.0,0.0,9.73527798414466,0.0,False,7107
2022-02-12-10-31-01,labelling_StrongLabel,10.0,0.0005388259887695,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-5-0.1-4.json,hop_tsiligirides-1-5-0.1-4,31,30,27,3,390.0,13.0,9.25925925925926,46.66666666666666,0.0550118957196364,8.435870126384714,5.0,tsiligirides_hop,1,5,0.1,4,"0,27,0",10.0,1.0,3.5777087639996634,71.55417527999327,1,0,2.5641025641025643,3.333333333333333,0.0,10.0,0.0,0.0,1.7888543819998317,0.0,True,0
2022-02-12-12-32-46,labelling_StrongLabel,55.0,3601.1325600147247,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-80-0.2-4.json,hop_tsiligirides-1-80-0.2-4,31,30,24,6,465.0,15.5,9.375,40.0,0.0680468364725531,8.435870126384714,80.0,tsiligirides_hop,1,80,0.2,4,"0,4,3,6,2,1,7,8,0",55.0,1.0,26.19954451812403,32.74943064765504,7,0,11.827956989247312,23.33333333333333,0.0,7.857142857142857,0.0,0.0,12.464446404141263,0.0,False,20338
2022-02-12-11-15-32,labelling_StrongLabel,58.77275326271048,3600.1443088054657,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-40-0.4-4.json,hop_tsiligirides-1-40-0.4-4,31,30,18,12,645.0,21.5,9.166666666666666,40.0,0.0728294647825197,8.435870126384714,40.0,tsiligirides_hop,1,40,0.4,4,"0,8,9,7,1,2,4,0",80.0,0.7346594157838809,24.317160618215876,60.79290154553968,6,1,12.4031007751938,20.0,16.666666666666668,8.0,40.0,0.0517010757252692,14.38448021775914,5.964059020499379,False,18385
2022-02-12-12-27-18,labelling_StrongLabel,55.75395946036031,3600.684112548828,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-75-0.3-4.json,hop_tsiligirides-1-75-0.3-4,31,30,21,9,540.0,18.0,9.523809523809524,37.77777777777778,0.0803510759665086,8.435870126384714,75.0,tsiligirides_hop,1,75,0.3,4,"0,5,4,3,2,1,7,8,9,0",95.0,0.5868837837932664,29.399593411002098,39.19945788133613,8,1,17.59259259259259,26.666666666666668,12.5,7.857142857142857,40.0,0.0697368765193894,16.92040166010062,7.641989269817122,False,23107
2022-02-12-10-31-04,labelling_StrongLabel,72.91347646177783,965.5017561912535,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-20-0.4-5.json,hop_tsiligirides-1-20-0.4-5,31,30,18,12,685.0,22.83333333333333,10.27777777777778,41.66666666666666,0.0726844206381374,8.435870126384714,20.0,tsiligirides_hop,1,20,0.4,5,"0,27,26,30,29,25,0",115.0,0.634030230102416,19.485992697952824,97.42996348976412,5,1,16.78832116788321,16.666666666666668,20.0,10.0,75.0,0.0764329992588123,13.127736654975465,5.961543424315551,True,0
2022-02-12-14-23-14,labelling_StrongLabel,210.9900134340928,3600.170226097107,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-45-0.2-5.json,hop_tsiligirides-2-45-0.2-5,20,19,16,3,670.0,35.26315789473684,24.6875,91.66666666666669,0.0629410166207435,6.18210573440129,45.0,tsiligirides_hop,2,45,0.2,5,"0,9,8,7,1,2,3,4,5,6,0",270.0,0.7814444942003438,20.65589169689512,45.90198154865583,9,2,40.298507462686565,47.36842105263158,22.22222222222222,20.714285714285715,62.5,0.0562137711817887,11.381224593573243,2.1474604926512533,False,14123
2022-02-12-14-16-34,labelling_StrongLabel,155.0,3600.172119140625,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-40-0.1-4.json,hop_tsiligirides-2-40-0.1-4,20,19,18,1,540.0,28.42105263157895,23.33333333333333,120.0,0.0959273352748178,6.18210573440129,40.0,tsiligirides_hop,2,40,0.1,4,"0,6,5,4,2,1,7,8,9,10,0",155.0,1.0,16.428307199865273,41.07076799966318,9,0,28.703703703703702,47.36842105263158,0.0,17.22222222222222,0.0,0.0,8.685395732029802,0.0,False,20854
2022-02-12-15-16-16,labelling_StrongLabel,200.0,3601.6192348003387,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-110-0.1-3.json,hop_tsiligirides-3-110-0.1-3,32,31,28,3,980.0,31.61290322580645,25.357142857142858,90.0,0.0868144675727762,9.386695470404131,110.0,tsiligirides_hop,3,110,0.1,3,"0,6,4,3,2,5,1,7,8,10,0",200.0,1.0,47.53436250234992,43.2130568203181,9,0,20.40816326530612,29.032258064516128,0.0,22.22222222222222,0.0,0.0,31.35756238532345,0.0,False,23487
2022-02-12-15-16-13,labelling_StrongLabel,180.0,3600.0668127536774,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.1-4.json,hop_tsiligirides-3-105-0.1-4,32,31,28,3,950.0,30.64516129032258,26.785714285714285,66.66666666666667,0.0940244458485142,9.386695470404131,105.0,tsiligirides_hop,3,105,0.1,4,"0,8,9,7,1,5,2,3,6,0",180.0,1.0,39.80889746558967,37.91323568151397,8,0,18.94736842105263,25.806451612903224,0.0,22.5,0.0,0.0,16.50860739400418,0.0,False,23587
2022-02-12-14-16-34,labelling_StrongLabel,182.48128539323037,3600.5419495105743,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-38-0.2-3.json,hop_tsiligirides-2-38-0.2-3,20,19,16,3,590.0,31.05263157894737,23.75,70.0,0.0799765798388422,6.18210573440129,38.0,tsiligirides_hop,2,38,0.2,3,"0,10,6,5,4,3,2,1,7,8,9,0",225.0,0.8110279350810238,23.184114746342978,61.010828279849946,10,1,38.13559322033898,52.63157894736842,10.0,18.33333333333333,60.0,0.0636755198249924,13.328382290510952,3.2893768406797057,False,24825
2022-02-13-09-52-23,labelling_StrongLabel,180.0,3600.4333066940308,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-45-0.1-2.json,hop_tsiligirides-3-45-0.1-2,32,31,28,3,860.0,27.741935483870968,26.428571428571427,40.0,0.0688347117174351,9.386695470404131,45.0,tsiligirides_hop,3,45,0.1,2,"0,4,6,8,10,7,1,5,2,0",180.0,1.0,44.01585220404132,97.8130048978696,8,0,20.930232558139537,25.806451612903224,0.0,22.5,0.0,0.0,20.39640706845335,0.0,False,22121
2022-02-13-09-52-57,labelling_StrongLabel,60.0,3600.141727924347,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-30-0.1-2.json,hop_tsiligirides-1-30-0.1-2,31,30,27,3,305.0,10.166666666666666,9.814814814814817,13.333333333333334,0.0565908370158114,8.435870126384714,30.0,tsiligirides_hop,1,30,0.1,2,"0,5,3,2,1,9,10,8,0",60.0,1.0,29.50624447935684,98.3541482645228,7,0,19.672131147540984,23.33333333333333,0.0,8.571428571428571,0.0,0.0,14.21486957652684,0.0,False,13588
2022-02-12-14-21-11,labelling_StrongLabel,165.0,3600.285852432251,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-45-0.1-3.json,hop_tsiligirides-2-45-0.1-3,20,19,18,1,490.0,25.789473684210527,23.88888888888889,60.0,0.073266351120671,6.18210573440129,45.0,tsiligirides_hop,2,45,0.1,3,"0,6,5,4,3,2,7,8,9,10,0",165.0,1.0,20.59828666726153,45.773970371692286,9,0,33.673469387755105,47.36842105263158,0.0,18.33333333333333,0.0,0.0,10.518134342148896,0.0,False,20245
2022-02-12-12-15-47,labelling_StrongLabel,80.0,3600.5317363739014,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-75-0.1-2.json,hop_tsiligirides-1-75-0.1-2,31,30,27,3,315.0,10.5,9.444444444444445,20.0,0.0835991607841063,8.435870126384714,75.0,tsiligirides_hop,1,75,0.1,2,"0,5,6,4,3,2,1,7,9,10,8,0",80.0,1.0,31.33847742277164,41.78463656369552,10,0,25.396825396825395,33.333333333333336,0.0,8.0,0.0,0.0,16.145527490993352,0.0,False,20734
2022-02-12-12-15-30,labelling_StrongLabel,60.0,3600.613394737244,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-65-0.1-3.json,hop_tsiligirides-1-65-0.1-3,31,30,27,3,345.0,11.5,9.444444444444445,30.0,0.0818409520007432,8.435870126384714,65.0,tsiligirides_hop,1,65,0.1,3,"0,5,4,3,6,1,7,8,9,0",60.0,1.0,29.507442297751325,45.39606507346358,8,0,17.391304347826086,26.666666666666668,0.0,7.5,0.0,0.0,15.862192749813811,0.0,False,23744
2022-02-12-11-14-59,labelling_StrongLabel,53.31713543072463,3600.378853559494,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-25-0.2-5.json,hop_tsiligirides-1-25-0.2-5,31,30,24,6,485.0,16.166666666666668,9.791666666666666,41.66666666666666,0.0844465022429337,8.435870126384714,25.0,tsiligirides_hop,1,25,0.2,5,"0,5,6,2,7,9,10,11,0",95.0,0.5612330045339435,24.60744877168765,98.4297950867506,7,1,19.587628865979383,23.33333333333333,14.285714285714286,7.5,50.0,0.0915817994515097,14.31365797235798,6.307138812488592,False,7092
