run_date,algorithm,obj,time_s,instance_file,instance_basename,n_vertices,n_customers,n_det_customers,n_tb_customers,sum_all_profits,avg_profit,avg_det_profit,avg_tb_profit,avg_tb_lambda,avg_arc_cost,time_bound,instance_type,tsiligirides_op_num,tsiligirides_op_tb,tsiligirides_hop_alpha,tsiligirides_hop_beta,tour,tour_profit,tour_prob,tour_duration,pct_time_bound_used,n_custs_visited,n_tb_custs_visited,pct_profit_collected,pct_custs_visited,pct_custs_visited_which_are_tb,avg_visited_det_profit,avg_visited_tb_profit,avg_visited_tb_lambda,avg_travel_time_after_det_cust,avg_travel_time_after_tb_cust,obj_type,has_feasible_solution,actual_tour_obj,obj_bound
2022-02-19-18-31-52,nonlinear_concave_model,5.70378247466,488.42929887771606,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-35-0.4-3.json,hop_tsiligirides-3-35-0.4-3,32,31,19,12,1400.0,45.16129032258065,26.31578947368421,75.0,0.0762681971875168,9.386695470404131,35.0,tsiligirides_hop,3,35,0.4,3,"0,23,21,6,4,19,16,12,5,1,7,25,22,0",300.0,1.0,34.82759647989763,99.50741851399324,12,0,21.428571428571427,38.70967741935484,0.0,25.0,0.0,0.0,19.04990204920142,0.0,concave,True,300.0,5.70378817844
2022-02-19-18-36-45,nonlinear_concave_model,6.41345895717,59.34370994567871,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-70-0.1-2.json,hop_tsiligirides-3-70-0.1-2,32,31,28,3,870.0,28.06451612903226,26.071428571428573,46.66666666666666,0.0785919007258288,9.386695470404131,70.0,tsiligirides_hop,3,70,0.1,2,"0,23,21,24,8,9,29,28,11,7,1,5,14,15,20,16,19,12,2,3,27,13,26,22,0",610.0,1.0,69.5387462110809,99.34106601582988,23,0,70.11494252873563,74.19354838709677,0.0,26.52173913043478,0.0,0.0,31.696087646233995,0.0,concave,True,610.0,6.41346537063
2022-02-19-18-46-21,nonlinear_concave_model,6.1527326947,57.16889953613281,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.4-2.json,hop_tsiligirides-3-90-0.4-2,32,31,19,12,1130.0,36.45161290322581,24.73684210526316,55.0,0.0753595351749775,9.386695470404131,90.0,tsiligirides_hop,3,90,0.4,2,"0,25,30,28,17,8,9,24,23,22,27,13,2,5,14,15,19,26,4,21,0",470.0,1.0,83.64672205045392,92.94080227828212,19,0,41.5929203539823,61.29032258064516,0.0,24.73684210526316,0.0,0.0,36.52125570743053,0.0,concave,True,470.0,6.15273884744
2022-02-19-18-26-03,nonlinear_concave_model,5.50825882849,99.10942840576172,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-25-0.1-5.json,hop_tsiligirides-3-25-0.1-5,32,31,28,3,1040.0,33.54838709677419,26.428571428571427,100.0,0.0915969028760248,9.386695470404131,25.0,tsiligirides_hop,3,25,0.1,5,"0,23,21,6,4,27,13,3,19,2,22,26,0",290.0,0.8507626516896226,24.82721362070853,99.30885448283412,11,1,27.884615384615383,35.483870967741936,9.090909090909092,24.0,50.0,0.0827743548282236,15.43280575332452,1.9525624189766628,concave,True,246.72116898999056,5.50826433675
2022-02-19-18-27-47,nonlinear_concave_model,5.79909265446,119.93809700012208,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-35-0.1-3.json,hop_tsiligirides-3-35-0.1-3,32,31,28,3,980.0,31.61290322580645,25.357142857142858,90.0,0.0778102946897593,9.386695470404131,35.0,tsiligirides_hop,3,35,0.1,3,"0,1,5,15,16,19,3,13,27,4,6,21,23,0",330.0,1.0,34.77448496799151,99.3556713371186,12,0,33.673469387755105,38.70967741935484,0.0,27.5,0.0,0.0,12.155150470068856,0.0,concave,True,330.0,5.79909845356
2022-02-19-18-20-13,nonlinear_concave_model,5.46886790628,51.84772682189941,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-27-0.3-3.json,hop_tsiligirides-2-27-0.3-3,20,19,14,5,650.0,34.21052631578947,25.0,60.0,0.0689911760896177,6.18210573440129,27.0,tsiligirides_hop,2,27,0.3,3,"0,10,7,16,15,14,8,9,13,12,0",270.0,0.8784871025167289,26.819214606835445,99.3304244697609,9,1,41.53846153846154,47.36842105263158,11.11111111111111,24.375,75.0,0.0501701386764096,13.07077262147919,2.5822940923926696,concave,True,237.1915176795168,5.46887337515
2022-02-19-18-12-30,nonlinear_concave_model,5.16478597392,33.25324058532715,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-65-0.4-2.json,hop_tsiligirides-1-65-0.4-2,31,30,18,12,395.0,13.166666666666666,9.72222222222222,18.33333333333333,0.0772229001011416,8.435870126384714,65.0,tsiligirides_hop,1,65,0.4,2,"0,17,14,13,3,4,6,12,9,10,11,20,19,21,23,25,30,28,27,0",175.0,1.0,64.90123623627214,99.848055748111,18,0,44.30379746835443,60.0,0.0,9.72222222222222,0.0,0.0,33.85057844227554,0.0,concave,True,175.0,5.16479113871
2022-02-19-18-14-45,nonlinear_concave_model,5.34710753072,301.58245182037354,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-65-0.2-5.json,hop_tsiligirides-1-65-0.2-5,31,30,24,6,525.0,17.5,9.375,50.0,0.0718499462670276,8.435870126384714,65.0,tsiligirides_hop,1,65,0.2,5,"0,27,28,16,15,13,4,5,6,2,7,9,10,11,20,21,22,24,29,30,25,26,0",210.0,1.0,64.60318842598586,99.38952065536289,21,0,40.0,70.0,0.0,10.0,0.0,0.0,29.89825125981805,0.0,concave,True,210.0,5.34711287783
2022-02-19-18-24-15,nonlinear_concave_model,6.44571981939,55.53023719787598,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.2-4.json,hop_tsiligirides-3-105-0.2-4,32,31,25,6,1310.0,42.25806451612903,25.2,113.33333333333331,0.0783727675656307,9.386695470404131,105.0,tsiligirides_hop,3,105,0.2,4,"0,21,6,4,26,22,3,20,15,12,19,27,13,2,5,31,25,28,11,30,9,18,17,8,24,23,0",630.0,1.0,102.10532679390678,97.24316837514932,25,0,48.09160305343512,80.64516129032258,0.0,25.2,0.0,0.0,55.96745765957315,0.0,concave,True,630.0,6.44572626511
2022-02-19-18-23-37,nonlinear_concave_model,6.49223983502,40.954822063446045,/gpfs42/robbyfs/scratch/lab_econ/asantini/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.2-3.json,hop_tsiligirides-3-105-0.2-3,32,31,25,6,1080.0,34.83870967741935,26.4,70.0,0.0781855284728934,9.386695470404131,105.0,tsiligirides_hop,3,105,0.2,3,"0,24,8,25,9,17,18,10,28,1,31,2,5,12,15,20,16,19,27,3,22,13,4,6,21,23,0",660.0,1.0,101.61342971765524,96.77469496919548,25,0,61.11111111111112,80.64516129032258,0.0,26.4,0.0,0.0,39.945615273713294,0.0,concave,True,660.0,6.49224632727
